NO,테이블명,컬럼순서,컬럼명,데이터타입,NULL허용,코드여부,코드그룹ID,컬럼설명(한글),비고
207,TM_MM_FDRM_MBER_INFO,39,REGIST_DEPT_CD,TEXT,YES,Y,TM_CM_DEPT_INFO,등록부서코드,TM_CM_CMPGN_MNG - CMPGN_CD - CMPGN_NM
208,TM_MM_FDRM_MBER_INFO,40,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
209,TM_MM_FDRM_MBER_INFO,41,SEX,TEXT,YES,N,CM013,성별,"특이사항, 6=단체, 7=기업, 8=기타 값을 보면. 컬럼설명은 성별이나 성별만으로는 사용하지는 않음"
210,TM_MM_ONCE_MBER_INFO,1,ONCE_MBER_NO,TEXT,YES,N,,일시후원회원번호,
211,TM_MM_ONCE_MBER_INFO,2,MBER_DIV_CD,TEXT,YES,Y,MM018,회원구분코드,"1=개인, 2=기업, 3=단체"
212,TM_MM_ONCE_MBER_INFO,3,CPR_DIV_CD,TEXT,YES,Y,CM019,법인구분코드,"I=사단, S=사복, A=통합"
213,TM_MM_ONCE_MBER_INFO,4,RRN_FSTDGT,TEXT,YES,N,,주민등록번호앞자리,
214,TM_MM_ONCE_MBER_INFO,5,RRN_LSTDGT_ENC,TEXT,YES,N,,주민등록번호뒷자리암호화,
215,TM_MM_ONCE_MBER_INFO,6,SEX,TEXT,YES,N,CM013,성별,"특이사항, 6=단체, 7=기업, 8=기타 값을 보면. 컬럼설명은 성별이나 성별만으로는 사용하지는 않음"
216,TM_MM_ONCE_MBER_INFO,7,MBER_KORNM,TEXT,YES,N,,회원한글명,
217,TM_MM_ONCE_MBER_INFO,8,MBER_ENGNM,TEXT,YES,N,,회원영문명,
218,TM_MM_ONCE_MBER_INFO,9,BRTHDY,TEXT,YES,N,,생년월일,
219,TM_MM_ONCE_MBER_INFO,10,MBTLNUM,TEXT,YES,N,,휴대폰번호,
220,TM_MM_ONCE_MBER_INFO,11,TSTM_DIV_CD,NUMBER,YES,Y,MS026,TSTM구분코드,"1=TM거절, 2=TS거절, 3=TMTS거절"
221,TM_MM_ONCE_MBER_INFO,12,ETC_CTTPC,TEXT,YES,N,,기타연락처,
222,TM_MM_ONCE_MBER_INFO,13,ETC_TSTM_DIV_CD,NUMBER,YES,Y,MS026,기타TSTM구분코드,"1=TM거절, 2=TS거절, 3=TMTS거절"
223,TM_MM_ONCE_MBER_INFO,14,REL_CD,TEXT,YES,Y,CM009,관계코드,
224,TM_MM_ONCE_MBER_INFO,15,ZIP,TEXT,YES,N,,우편번호,
225,TM_MM_ONCE_MBER_INFO,16,ADDR,TEXT,YES,N,,주소,
226,TM_MM_ONCE_MBER_INFO,17,DTL_ADDR,TEXT,YES,N,,상세주소,
227,TM_MM_ONCE_MBER_INFO,18,EMAIL,TEXT,YES,N,,이메일,
228,TM_MM_ONCE_MBER_INFO,19,FAXNO,TEXT,YES,N,,팩스번호,
229,TM_MM_ONCE_MBER_INFO,20,ENTRPS_NM,TEXT,YES,N,,업체명,
230,TM_MM_ONCE_MBER_INFO,21,HMPG_ID,TEXT,YES,N,,홈페이지ID,
231,TM_MM_ONCE_MBER_INFO,22,PSTMTR_RECPTN_YN,TEXT,YES,Y,,우편물수신여부,Y/N(NULL 존재)
232,TM_MM_ONCE_MBER_INFO,23,EMAIL_RECPTN_YN,TEXT,YES,Y,,이메일수신여부,Y/N(NULL 존재)
233,TM_MM_ONCE_MBER_INFO,24,CHRCTR_RECPTN_YN,TEXT,YES,Y,,문자수신여부,Y/N(NULL 존재)
234,TM_MM_ONCE_MBER_INFO,25,FDRM_MBER_TRNSFER_FG,TEXT,YES,N,,정기회원이관유무,
235,TM_MM_ONCE_MBER_INFO,26,SPECL_MNG_CD1,TEXT,YES,N,,특별관리코드1,
236,TM_MM_ONCE_MBER_INFO,27,SPECL_MNG_CD2,TEXT,YES,N,,특별관리코드2,
237,TM_MM_ONCE_MBER_INFO,28,TNI_CU_BL_NO,TEXT,YES,N,,더네이버스클럽소속번호,
238,TM_MM_ONCE_MBER_INFO,29,CTI_SYNCHRN_DIV_CD,TEXT,YES,,,CTI동기화구분코드,"사용하지 않음
1='동기' , 2 ='비동기'"
239,TM_MM_ONCE_MBER_INFO,30,FRST_REGIST_DT,TIMESTAMP_NTZ,YES,N,,최초등록일시,
240,TM_MM_ONCE_MBER_INFO,31,REGIST_DEPT_CD,TEXT,YES,Y,TM_CM_DEPT_INFO,등록부서코드,TM_CM_CMPGN_MNG - CMPGN_CD - CMPGN_NM
241,TM_MM_ONCE_MBER_INFO,32,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
242,TM_MS_EMAIL_SNDNG,1,SNDNG_KEY,NUMBER,YES,N,,발신KEY,
243,TM_MS_EMAIL_SNDNG,2,SNDNG_CD_ID,TEXT,YES,N,,발신코드ID,
244,TM_MS_EMAIL_SNDNG,3,SNDNG_DTL_CD_ID,TEXT,YES,N,,발신상세코드ID,
245,TM_MS_EMAIL_SNDNG,4,SNDNG_STDR_DE,TIMESTAMP_NTZ,YES,N,,발신기준일,
246,TM_MS_EMAIL_SNDNG,5,SNDNG_TY_CD,TEXT,YES,Y,MS281,발신유형코드,0=대량;1=개별;2=비즈아이 // 코드 테이블에는 2번 비즈아이는 없음 하드코딩해서 쓰는 경우
247,TM_MS_EMAIL_SNDNG,6,TIT,TEXT,YES,N,,제목,
248,TM_MS_EMAIL_SNDNG,7,EMAIL_CTNT,TEXT,YES,N,,이메일내용,
249,TM_MS_EMAIL_SNDNG,8,EMAIL_RM,TEXT,YES,N,,이메일비고,
250,TM_MS_EMAIL_SNDNG,9,PRCS_DE,TIMESTAMP_NTZ,YES,N,,처리일,
251,TM_MS_EMAIL_SNDNG,10,PCPSN_ID,TEXT,YES,N,,처리자ID,
252,TM_MS_EMAIL_SNDNG,11,PRCS_YN,TEXT,YES,Y,,처리여부,Y=처리;N=처리안됨(1 존재)
253,TM_MS_EMAIL_SNDNG,12,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
254,TM_MS_EMAIL_SNDNG,13,FRST_REGIST_DT,TIMESTAMP_NTZ,YES,N,,최초등록일시,
255,TM_MS_EMAIL_SNDNG,14,LAST_UPDUSR_ID,TEXT,YES,N,,최종수정자ID,
256,TM_MS_EMAIL_SNDNG,15,LAST_UPDT_DT,TIMESTAMP_NTZ,YES,N,,최종수정일시,
257,TM_MS_MSG_AT_SNDNG,1,SNDNG_KEY,NUMBER,YES,N,,발신KEY,
258,TM_MS_MSG_AT_SNDNG,2,SNDNG_CD_ID,TEXT,YES,N,,발신코드ID,
259,TM_MS_MSG_AT_SNDNG,3,SNDNG_DTL_CD_ID,TEXT,YES,N,,발신상세코드ID,
260,TM_MS_MSG_AT_SNDNG,4,SNDNG_STDR_DE,TIMESTAMP_NTZ,YES,N,,발신기준일,
261,TM_MS_MSG_AT_SNDNG,5,SNDNG_TY_CD,TEXT,YES,Y,MS281,발신유형코드,
262,TM_MS_MSG_AT_SNDNG,6,SNDNG_TIME_DIV_CD,TEXT,YES,Y,MS267,발신시간구분코드,1=즉시발송;2=분할발송;3=예약발송(NULL 존재)
263,TM_MS_MSG_AT_SNDNG,7,MSG_DIV_CD,TEXT,YES,Y,MS010,메시지구분코드,
264,TM_MS_MSG_AT_SNDNG,8,TIT,TEXT,YES,N,,제목,
265,TM_MS_MSG_AT_SNDNG,9,MSG_AT_CTNT,TEXT,YES,N,,메시지알림톡내용,
266,TM_MS_MSG_AT_SNDNG,10,MSG_AT_RM,TEXT,YES,N,,메시지알림톡비고,
267,TM_MS_MSG_AT_SNDNG,11,PRCS_DE,TIMESTAMP_NTZ,YES,N,,처리일,
268,TM_MS_MSG_AT_SNDNG,12,PCPSN_ID,TEXT,YES,N,,처리자ID,
269,TM_MS_MSG_AT_SNDNG,13,ATCHFL_ID,TEXT,YES,N,,첨부파일ID,
270,TM_MS_MSG_AT_SNDNG,14,TMPLAT_ID,TEXT,YES,N,,템플릿ID,
271,TM_MS_MSG_AT_SNDNG,15,ALTRTV_MSG_SNDNG_YN,TEXT,YES,Y,,대체메시지발신여부,Y/N(빈값 및 NULL 존재)
272,TM_MS_MSG_AT_SNDNG,16,ALTRTV_MSG_CTNT,TEXT,YES,N,,대체메시지내용,
273,TM_MS_MSG_AT_SNDNG,17,ALTRTV_MSG_ATCHFL_ID,TEXT,YES,N,,대체메시지첨부파일ID,
274,TM_MS_MSG_AT_SNDNG,18,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
275,TM_MS_MSG_AT_SNDNG,19,FRST_REGIST_DT,TIMESTAMP_NTZ,YES,N,,최초등록일시,
276,TM_MS_MSG_AT_SNDNG,20,LAST_UPDUSR_ID,TEXT,YES,N,,최종수정자ID,
277,TM_MS_MSG_AT_SNDNG,21,LAST_UPDT_DT,TIMESTAMP_NTZ,YES,N,,최종수정일시,
278,TM_MS_PSTMTR_SNDNG,1,SNDNG_KEY,NUMBER,YES,N,,발신KEY,
279,TM_MS_PSTMTR_SNDNG,2,SNDNG_CD_ID,TEXT,YES,N,,발신코드ID,
280,TM_MS_PSTMTR_SNDNG,3,SNDNG_DTL_CD_ID,TEXT,YES,N,,발신상세코드ID,
281,TM_MS_PSTMTR_SNDNG,4,SNDNG_STDR_DE,TEXT,YES,N,,발신기준일,
282,TM_MS_PSTMTR_SNDNG,5,SNDNG_TY_CD,TEXT,YES,Y,CM015,발신유형코드,
283,TM_MS_PSTMTR_SNDNG,6,PRCS_DE,TEXT,YES,N,,처리일,
284,TM_MS_PSTMTR_SNDNG,7,PCPSN_ID,TEXT,YES,N,,처리자ID,
285,TM_MS_PSTMTR_SNDNG,8,PRCS_STAT_CD,TEXT,YES,Y,MS061,처리상태코드,
286,TM_MS_PSTMTR_SNDNG,9,LQY_YN,TEXT,YES,Y,,대량여부,Y/N
287,TM_MS_PSTMTR_SNDNG,10,RE_SNDNG_YN,TEXT,YES,Y,,재발신여부,Y/N
288,TM_MS_PSTMTR_SNDNG,11,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
289,TM_MS_PSTMTR_SNDNG,12,FRST_REGIST_DT,TIMESTAMP_NTZ,YES,N,,최초등록일시,
290,TM_MS_PSTMTR_SNDNG,13,LAST_UPDUSR_ID,TEXT,YES,N,,최종수정자ID,
291,TM_MS_PSTMTR_SNDNG,14,LAST_UPDT_DT,TIMESTAMP_NTZ,YES,N,,최종수정일시,
292,TM_PM_DNTN_DTLS,1,DNTN_KEY,NUMBER,YES,N,,기부금KEY,
293,TM_PM_DNTN_DTLS,2,ONCE_MBER_NO,TEXT,YES,N,,일시후원회원번호,
294,TM_PM_DNTN_DTLS,3,CPR_DIV_CD,TEXT,YES,Y,CM019,법인구분코드,
295,TM_PM_DNTN_DTLS,5,ONCE_CMPGN_CD,TEXT,YES,Y,,일시후원캠페인코드,TM_CM_CMPGN_MNG - CMPGN_CD - CMPGN_NM
296,TM_PM_DNTN_DTLS,6,ELCTR_SETLE_KEY,FLOAT,YES,N,,전자결제KEY,
297,TM_PM_DNTN_DTLS,9,MBRFEE_BNKB_KEY,FLOAT,YES,N,,회비통장KEY,
298,TM_PM_DNTN_DTLS,10,ACNUT_SER_NO,FLOAT,YES,N,,계좌일련번호,
299,TM_PM_DNTN_DTLS,11,FNLT_CD,TEXT,YES,Y,,금융기관코드,TM_PM_FNLT - FNLT_CD - FNLT_NM
300,TM_PM_DNTN_DTLS,13,PAYER_NM,TEXT,YES,N,,결제자명,
301,TM_PM_DNTN_DTLS,14,PAY_AMT,NUMBER,YES,N,,납입금액,
302,TM_PM_DNTN_DTLS,15,PAY_DE,TEXT,YES,N,,납입일,
303,TM_PM_DNTN_DTLS,16,PAY_STAT_CD,TEXT,YES,Y,,납입상태코드,S=성공;F=실패
304,TM_PM_DNTN_DTLS,17,PRCS_STAT_CD,TEXT,YES,Y,,처리상태코드,"S= '완료' , F= '미완' (현시점 운영 DB 상에는 S만 존재)"
305,TM_PM_DNTN_DTLS,18,USE_YN,TEXT,YES,Y,,사용여부,Y/N
306,TM_PM_DNTN_DTLS,19,TRNSFER_MBRFEE_KEY,FLOAT,YES,N,,이관회비KEY,
307,TM_PM_DNTN_DTLS,20,TRNSFER_RSN_CD,TEXT,YES,Y,,이관사유코드,NULL
308,TM_PM_DNTN_DTLS,21,RETUN_DNTN_KEY,TEXT,YES,N,,환급기부금KEY,
309,TM_PM_DNTN_DTLS,22,RETUN_RSN_CD,TEXT,YES,Y,PM042,환급사유코드,
310,TM_PM_DNTN_DTLS,23,RETUN_KEY,TEXT,YES,N,,환급KEY,
311,TM_PM_DNTN_DTLS,24,RM,TEXT,YES,N,,비고,
312,TM_PM_DNTN_DTLS,25,ACMSLT_DEPT_CD,TEXT,YES,Y,TM_CM_DEPT_INFO,실적부서코드,TM_CM_CMPGN_MNG - CMPGN_CD - CMPGN_NM
313,TM_PM_DNTN_DTLS,26,REGIST_DE,TEXT,YES,N,,등록일,
314,TM_PM_DNTN_DTLS,27,RGSTR_ID,TEXT,YES,N,,등록자ID,
315,TM_PM_DNTN_DTLS,28,RGSTR_NM,TEXT,YES,N,,등록자명,
316,TM_PM_DNTN_DTLS,29,SPNSR_BSNS_ID,TEXT,YES,N,,후원사업ID,
317,TM_PM_MBRFEE_ACMSLT,1,MBRFEE_KEY,NUMBER,YES,N,,회비KEY,
318,TM_PM_MBRFEE_ACMSLT,2,MBER_DIV_CD,TEXT,YES,Y,MM018,회원구분코드,
319,TM_PM_MBRFEE_ACMSLT,3,MBER_NO,TEXT,YES,N,,회원번호,
320,TM_PM_MBRFEE_ACMSLT,4,CPR_DIV_CD,TEXT,YES,Y,CM019,법인구분코드,
321,TM_PM_MBRFEE_ACMSLT,5,SPNSR_NO,TEXT,YES,N,,후원번호,
322,TM_PM_MBRFEE_ACMSLT,6,SPNSR_BSNS_NO,NUMBER,YES,N,,후원사업번호,
323,TM_PM_MBRFEE_ACMSLT,7,SPNSR_BSNS_ID,TEXT,YES,N,,후원사업ID,
324,TM_PM_MBRFEE_ACMSLT,8,RELATNSP_KEY,TEXT,YES,N,,결연KEY,
325,TM_PM_MBRFEE_ACMSLT,9,OVSEA_AID_KEY,TEXT,YES,N,,해외구호KEY,
326,TM_PM_MBRFEE_ACMSLT,10,MBRFEE_MT,TEXT,YES,N,,회비월,
327,TM_PM_MBRFEE_ACMSLT,11,MBRFEE_SQNC,NUMBER,YES,N,,회비차수,
328,TM_PM_MBRFEE_ACMSLT,12,RQEST_MT,TEXT,YES,N,,청구월,
329,TM_PM_MBRFEE_ACMSLT,13,RQEST_SQNC,NUMBER,YES,N,,청구차수,
330,TM_PM_MBRFEE_ACMSLT,14,MBRFEE_DIV_CD,TEXT,YES,Y,PM010,회비구분코드,
331,TM_PM_MBRFEE_ACMSLT,15,GFT_DIV_CD,TEXT,YES,Y,RM070,선물구분코드,
332,TM_PM_MBRFEE_ACMSLT,16,GFTMNEY_CHILD_CD,TEXT,YES,Y,,선물금아동코드,TM_RM_CHILD_MSTR_INFO - CHILD_CD
333,TM_PM_MBRFEE_ACMSLT,17,ONCE_CMPGN_CD,TEXT,YES,Y,,일시후원캠페인코드,TM_CM_CMPGN_MNG - CMPGN_CD - CMPGN_NM
334,TM_PM_MBRFEE_ACMSLT,18,TOGETH_WTDRW_REQUST_KEY,TEXT,YES,N,,함께출금요청KEY,
335,TM_PM_MBRFEE_ACMSLT,19,TOGETH_WTDRW_YN,TEXT,YES,Y,,함께출금여부,Y/N
336,TM_PM_MBRFEE_ACMSLT,24,PAYER_NM,TEXT,YES,N,,결제자명,
337,TM_PM_MBRFEE_ACMSLT,25,RQEST_DIV_CD,TEXT,YES,Y,PM024,청구구분코드,
338,TM_PM_MBRFEE_ACMSLT,26,RQEST_AMT,NUMBER,YES,N,,청구금액,
339,TM_PM_MBRFEE_ACMSLT,27,RQEST_DE,TEXT,YES,N,,청구일,
340,TM_PM_MBRFEE_ACMSLT,28,PAY_AMT,NUMBER,YES,N,,납입금액,
341,TM_PM_MBRFEE_ACMSLT,29,PAY_DE,TEXT,YES,N,,납입일,
342,TM_PM_MBRFEE_ACMSLT,30,PAY_STAT_CD,TEXT,YES,Y,PM012,납입상태코드,S=성공;F=실패(NULL 존재)
343,TM_PM_MBRFEE_ACMSLT,31,PRCS_STAT_CD,TEXT,YES,Y,PM013,처리상태코드,
344,TM_PM_MBRFEE_ACMSLT,32,RQST_KEY,NUMBER,YES,N,,신청KEY,
345,TM_PM_MBRFEE_ACMSLT,33,RST_KEY,TEXT,YES,N,,결과KEY,
346,TM_PM_MBRFEE_ACMSLT,34,ELCTR_SETLE_KEY,TEXT,YES,N,,전자결제KEY,
347,TM_PM_MBRFEE_ACMSLT,36,MBRFEE_BNKB_KEY,TEXT,YES,N,,회비통장KEY,
348,TM_PM_MBRFEE_ACMSLT,37,ACNUT_SER_NO,TEXT,YES,N,,계좌일련번호,
349,TM_PM_MBRFEE_ACMSLT,38,FNLT_CD,TEXT,YES,Y,,금융기관코드,TM_PM_FNLT - FNLT_CD - FNLT_NM
350,TM_PM_MBRFEE_ACMSLT,39,BILLKEY,TEXT,YES,N,,빌키,
351,TM_PM_MBRFEE_ACMSLT,40,RQEST_RST_CD,TEXT,YES,Y,PM021,청구결과코드,
352,TM_PM_MBRFEE_ACMSLT,41,PRCS_RST_CD,TEXT,YES,Y,,처리결과코드,"S='납입 성공', '', 0, 00"
353,TM_PM_MBRFEE_ACMSLT,42,TRNSFER_REQUST_KEY,TEXT,YES,N,,이관요청KEY,
354,TM_PM_MBRFEE_ACMSLT,43,TRNSFER_MBRFEE_KEY,TEXT,YES,N,,이관회비KEY,
355,TM_PM_MBRFEE_ACMSLT,44,TRNSFER_DNTN_KEY,TEXT,YES,N,,이관기부금KEY,
356,TM_PM_MBRFEE_ACMSLT,45,TRNSFER_RSN_CD,TEXT,YES,Y,,이관사유코드,1=이관;NULL
357,TM_PM_MBRFEE_ACMSLT,46,RETUN_REQUST_KEY,TEXT,YES,N,,환급요청KEY,
358,TM_PM_MBRFEE_ACMSLT,47,RETUN_MBRFEE_KEY,TEXT,YES,N,,환급회비KEY,
359,TM_PM_MBRFEE_ACMSLT,48,RETUN_RSN_CD,TEXT,YES,Y,PM042,환급사유코드,
360,TM_PM_MBRFEE_ACMSLT,49,RM,TEXT,YES,N,,비고,
361,TM_PM_MBRFEE_ACMSLT,50,USE_YN,TEXT,YES,Y,,사용여부,Y/N
362,TM_PM_MBRFEE_ACMSLT,51,OPERTOR_ID,TEXT,YES,N,,작업자ID,
363,TM_PM_MBRFEE_ACMSLT,52,OPERTOR_NM,TEXT,YES,N,,작업자명,
364,TM_PM_MBRFEE_ACMSLT,53,OPERT_DE,TEXT,YES,N,,작업일,
365,TM_PM_MBRFEE_ACMSLT,54,OPERT_DIV_CD,TEXT,YES,Y,MM014,작업구분코드,"1=홈페이지, 2=CRM, 3=모바일웹, 4=희망TV, 5=외주콜센터, 6=모바일앱"
366,TM_PM_MBRFEE_ACMSLT,55,OPER_KEY,NUMBER,YES,N,,운영KEY,
367,TM_PM_MBRFEE_ACMSLT,56,OPER_RST_KEY,NUMBER,YES,N,,운영결과KEY,
368,TM_PM_SETLE_INFO,2,MBER_NO,TEXT,YES,N,,회원번호,
369,TM_PM_SETLE_INFO,3,CPR_DIV_CD,TEXT,YES,Y,CM019,법인구분코드,
370,TM_PM_SETLE_INFO,5,WTDRW_STRT_DE,TEXT,YES,N,,출금시작일,
371,TM_PM_SETLE_INFO,6,WTDRW_ASMT_SQNC,NUMBER,YES,N,,출금지정차수,
372,TM_PM_SETLE_INFO,7,WTDRW_ASMT_SQNC_UPDT_DE,TEXT,YES,N,,출금지정차수수정일,
373,TM_PM_SETLE_INFO,8,FNLT_DIV_CD,TEXT,YES,Y,PM050,금융기관구분코드,
374,TM_PM_SETLE_INFO,9,FNLT_CD,TEXT,YES,Y,,금융기관코드,TM_PM_FNLT - FNLT_CD - FNLT_NM
375,TM_PM_SETLE_INFO,12,CARD_TRMVT,TEXT,YES,N,,카드유효기간,
376,TM_PM_SETLE_INFO,13,ACNUT_SER_NO,TEXT,YES,N,,계좌일련번호,
377,TM_PM_SETLE_INFO,14,PAYER_NM,TEXT,YES,N,,결제자명,
378,TM_PM_SETLE_INFO,15,CARD_DIV_CD,TEXT,YES,Y,PM052,카드구분코드,"0=개인;1=법인,2=개인,NULL=개인"
379,TM_PM_SETLE_INFO,16,PAYER_RRN_BIZRNO_ENC,TEXT,YES,N,,결제자주민등록번호사업자등록번호암호화,
380,TM_PM_SETLE_INFO,17,MBTLNUM,TEXT,YES,N,,휴대폰번호,
381,TM_PM_SETLE_INFO,18,ETC_CTTPC,TEXT,YES,N,,기타연락처,
382,TM_PM_SETLE_INFO,19,ETC_CTTPC_REL_CD,TEXT,YES,Y,,기타연락처관계코드,CM009
383,TM_PM_SETLE_INFO,20,PAYER_MBER_REL_CD,TEXT,YES,Y,,결제자회원관계코드,CM009
384,TM_PM_SETLE_INFO,21,CRTFC_MTH_CD,TEXT,YES,Y,MM014,인증방법코드,
385,TM_PM_SETLE_INFO,22,CRTFC_FILE_NM,TEXT,YES,N,,인증파일명,
386,TM_PM_SETLE_INFO,23,CRTFC_DATA_CTNT,TEXT,YES,N,,인증데이터내용,
387,TM_PM_SETLE_INFO,24,CRTFC_DE,TEXT,YES,N,,인증일,
388,TM_PM_SETLE_INFO,25,FILE_SIZE,FLOAT,YES,N,,파일크기,
389,TM_PM_SETLE_INFO,26,BILLKEY,TEXT,YES,N,,빌키,
390,TM_PM_SETLE_INFO,28,RQST_DIV_CD,TEXT,YES,Y,PM004,신청구분코드,
391,TM_PM_SETLE_INFO,29,RCEPT_DIV_CD,TEXT,YES,Y,PM003,접수구분코드,
392,TM_PM_SETLE_INFO,30,APRV_YN,TEXT,YES,Y,,승인여부,Y/N (NULL 존재)
393,TM_PM_SETLE_INFO,31,APRV_REQUST_KEY,FLOAT,YES,N,,승인요청KEY,
394,TM_PM_SETLE_INFO,32,APRV_RST_KEY,FLOAT,YES,N,,승인결과KEY,
395,TM_PM_SETLE_INFO,33,FRST_BEGIN_DE,TEXT,YES,N,,최초개시일,
396,TM_PM_SETLE_INFO,34,RQEST_EXCL_YN,TEXT,YES,Y,,청구제외여부,Y/N
397,TM_PM_SETLE_INFO,35,RQEST_EXCL_STRT_DE,TEXT,YES,N,,청구제외시작일,
398,TM_PM_SETLE_INFO,36,RQEST_EXCL_END_DE,TEXT,YES,N,,청구제외종료일,
399,TM_PM_SETLE_INFO,37,APPLCNT_NM,TEXT,YES,N,,신청자명,
400,TM_PM_SETLE_INFO,38,APPLCNT_RRN_ENC,TEXT,YES,N,,신청자주민등록번호암호화,
401,TM_PM_SETLE_INFO,39,APPLCNT_MBTLNUM,TEXT,YES,N,,신청자휴대폰번호,
402,TM_PM_SETLE_INFO,40,APPLCNT_ETC_CTTPC,TEXT,YES,N,,신청자기타연락처,
403,TM_PM_SETLE_INFO,41,APPLCNT_ETC_CTTPC_REL_CD,TEXT,YES,Y,,신청자기타연락처관계코드,CM009
404,TM_PM_SETLE_INFO,42,APPLCNT_MBER_REL_CD,TEXT,YES,Y,CM009,신청자회원관계코드,
405,TM_PM_SETLE_INFO,43,BF_SETLE_KEY,FLOAT,YES,N,,이전결제KEY,
406,TM_PM_SETLE_INFO,44,OPERT_DIV_CD,TEXT,YES,Y,,작업구분코드,"1='홈페이지', 2='CRM', 3='글로벌에듀'"
407,TM_PM_SETLE_INFO,45,CARD_PWDNO_ENC,TEXT,YES,N,,카드비밀번호암호화,
408,TM_PM_SETLE_INFO,46,CRTFC_TY_CD,TEXT,YES,Y,,인증유형코드,"0=계좌, 2=휴대폰, 3=카드, 계좌=NULL"
409,TM_PM_SETLE_INFO,47,USE_YN,TEXT,YES,Y,,사용여부,Y/N
410,TM_PM_SETLE_INFO,48,FRST_RGSTR_ID,TEXT,YES,N,,최초등록자ID,
411,TM_PM_SETLE_INFO,49,FRST_RGSTR_NM,TEXT,YES,N,,최초등록자명,
412,TM_PM_SETLE_INFO,50,FRST_REGIST_DT,TIMESTAMP_NTZ,YES,N,,최초등록일시,
413,TM_PM_SETLE_INFO,51,LAST_UPDUSR_ID,TEXT,YES,N,,최종수정자ID,
414,TM_PM_SETLE_INFO,52,LAST_UPDUSR_NM,TEXT,YES,N,,최종수정자명,
415,TM_PM_SETLE_INFO,53,LAST_UPDT_DT,TIMESTAMP_NTZ,YES,N,,최종수정일시,
416,TM_RM_BPLC_MNG,1,BPLC_CD,TEXT,YES,Y,,사업장코드,TM_RM_BPLC_MNG - BPLC_CD - BPLC_KORNM
